service_date,origin_hub_id,destination_hub_id,final_service_units
19-11-2024,46,18,1604
19-11-2024,18,46,1448
19-11-2024,45,48,1516
19-11-2024,45,42,1500
19-11-2024,23,25,1624
19-11-2024,48,45,1880
19-11-2024,42,45,1784
19-11-2024,2,47,2085
19-11-2024,3,45,1580
19-11-2024,46,15,1416
19-11-2024,45,34,1385
19-11-2024,47,2,2370
19-11-2024,34,45,2485
19-11-2024,47,28,2065
19-11-2024,45,3,1196
19-11-2024,47,46,1915
19-11-2024,2,16,2405
19-11-2024,25,23,1108
19-11-2024,46,26,2115
19-11-2024,36,27,2304
19-11-2024,16,2,1005
19-11-2024,23,13,1545
19-11-2024,2,31,2380
19-11-2024,26,46,1590
19-11-2024,31,2,2120
19-11-2024,15,46,1064
19-11-2024,30,14,3440
19-11-2024,2,19,1805
19-11-2024,28,47,2110
19-11-2024,47,3,1750
19-11-2024,45,5,1540
19-11-2024,36,37,444
19-11-2024,46,47,1880
19-11-2024,5,45,2020
19-11-2024,46,20,1490
19-11-2024,3,47,1330
19-11-2024,20,46,1285
19-11-2024,19,2,2020
19-11-2024,27,36,2490
19-11-2024,14,30,1670
19-11-2024,45,39,1076
19-11-2024,39,45,1992
19-11-2024,36,41,1644
19-11-2024,2,21,2325
19-11-2024,8,47,1595
19-11-2024,47,6,1410
19-11-2024,41,36,1828
19-11-2024,2,1,1295
19-11-2024,37,36,204
19-11-2024,47,30,2530
19-11-2024,47,8,1185
19-11-2024,22,36,1550
19-11-2024,6,47,1475
19-11-2024,46,33,1135
19-11-2024,45,44,1245
19-11-2024,33,46,805
19-11-2024,21,2,780
19-11-2024,36,22,1635
19-11-2024,2,14,3445
19-11-2024,1,2,850
19-11-2024,17,23,1850
19-11-2024,4,29,1090
19-11-2024,2,24,1850
19-11-2024,44,45,1485
19-11-2024,47,10,1070
19-11-2024,38,36,1840
19-11-2024,19,30,1660
20-11-2024,45,46,4270
20-11-2024,46,45,4554
20-11-2024,45,47,3922
20-11-2024,47,45,4228
20-11-2024,46,9,5196
20-11-2024,9,46,4707
20-11-2024,46,48,3765
20-11-2024,48,46,4395
20-11-2024,45,9,3228
20-11-2024,9,45,3240
20-11-2024,47,5,2664
20-11-2024,5,47,2568
20-11-2024,46,44,2192
20-11-2024,46,35,2048
20-11-2024,45,28,3008
20-11-2024,35,46,2516
20-11-2024,44,46,2300
20-11-2024,2,40,2196
20-11-2024,11,36,2764
20-11-2024,19,32,2252
20-11-2024,36,11,3552
20-11-2024,28,45,2644
20-11-2024,2,30,1404
20-11-2024,40,2,3212
20-11-2024,30,2,1336
20-11-2024,32,19,1932
20-11-2024,12,36,1824
20-11-2024,47,43,1808
20-11-2024,13,23,1976
20-11-2024,36,7,2544
20-11-2024,43,47,1660
20-11-2024,7,36,1728
20-11-2024,36,12,2396
20-11-2024,46,18,1412
20-11-2024,18,46,1616
20-11-2024,45,48,1712
20-11-2024,45,42,1544
20-11-2024,23,25,2020
20-11-2024,48,45,1504
20-11-2024,42,45,1408
20-11-2024,2,47,1780
20-11-2024,3,45,1780
20-11-2024,46,15,1216
20-11-2024,45,34,2180
20-11-2024,47,2,2045
20-11-2024,34,45,1400
20-11-2024,47,28,2235
20-11-2024,45,3,1488
20-11-2024,47,46,1720
20-11-2024,2,16,1325
20-11-2024,25,23,1364
20-11-2024,46,26,1995
20-11-2024,36,27,2692
20-11-2024,16,2,2395
20-11-2024,23,13,1445
20-11-2024,2,31,2848
20-11-2024,26,46,1720
20-11-2024,31,2,1552
20-11-2024,15,46,1516
20-11-2024,30,14,1456
20-11-2024,2,19,2085
20-11-2024,28,47,1990
20-11-2024,47,3,1625
20-11-2024,45,5,1625
20-11-2024,36,37,516
20-11-2024,46,47,1915
20-11-2024,5,45,1385
20-11-2024,46,20,1365
20-11-2024,3,47,1915
20-11-2024,20,46,1825
20-11-2024,19,2,1735
20-11-2024,27,36,2165
20-11-2024,14,30,2965
20-11-2024,45,39,1372
20-11-2024,39,45,1412
20-11-2024,36,41,2224
20-11-2024,2,21,1070
20-11-2024,8,47,1395
20-11-2024,47,6,1415
20-11-2024,41,36,1780
20-11-2024,2,1,1000
20-11-2024,37,36,130
20-11-2024,47,30,2115
20-11-2024,47,8,1400
20-11-2024,22,36,1370
20-11-2024,6,47,1640
20-11-2024,46,33,945
20-11-2024,45,44,1085
20-11-2024,33,46,960
20-11-2024,21,2,2020
20-11-2024,36,22,1620
20-11-2024,2,14,1445
20-11-2024,1,2,1295
20-11-2024,17,23,1750
20-11-2024,4,29,1000
20-11-2024,2,24,1025
20-11-2024,44,45,1175
20-11-2024,47,10,1520
20-11-2024,38,36,1320
20-11-2024,19,30,1795
21-11-2024,45,46,5010
21-11-2024,46,45,4214
21-11-2024,45,47,4406
21-11-2024,47,45,4728
21-11-2024,46,9,5379
21-11-2024,9,46,3726
21-11-2024,46,48,3972
21-11-2024,48,46,2811
21-11-2024,45,9,3885
21-11-2024,9,45,2652
21-11-2024,47,5,3156
21-11-2024,5,47,2289
21-11-2024,46,44,2260
21-11-2024,46,35,2528
21-11-2024,45,28,3128
21-11-2024,35,46,1596
21-11-2024,44,46,1608
21-11-2024,2,40,2000
21-11-2024,11,36,2384
21-11-2024,19,32,2132
21-11-2024,36,11,3868
21-11-2024,28,45,2260
21-11-2024,2,30,1816
21-11-2024,40,2,2772
21-11-2024,30,2,1860
21-11-2024,32,19,1784
21-11-2024,12,36,1612
21-11-2024,47,43,2144
21-11-2024,13,23,1328
21-11-2024,36,7,3068
21-11-2024,43,47,1760
21-11-2024,7,36,1888
21-11-2024,36,12,2384
21-11-2024,46,18,1248
21-11-2024,18,46,1528
21-11-2024,45,48,1972
21-11-2024,45,42,2056
21-11-2024,23,25,1416
21-11-2024,48,45,1788
21-11-2024,42,45,1504
21-11-2024,2,47,1760
21-11-2024,3,45,1212
21-11-2024,46,15,1384
21-11-2024,45,34,2630
21-11-2024,47,2,1975
21-11-2024,34,45,1570
21-11-2024,47,28,2605
21-11-2024,45,3,1664
21-11-2024,47,46,2175
21-11-2024,2,16,1340
21-11-2024,25,23,1196
21-11-2024,46,26,1785
21-11-2024,36,27,2488
21-11-2024,16,2,1560
21-11-2024,23,13,1440
21-11-2024,2,31,3028
21-11-2024,26,46,1875
21-11-2024,31,2,1228
21-11-2024,15,46,940
21-11-2024,30,14,1444
21-11-2024,2,19,1995
21-11-2024,28,47,1720
21-11-2024,47,3,1695
21-11-2024,45,5,1800
21-11-2024,36,37,402
21-11-2024,46,47,2060
21-11-2024,5,45,1795
21-11-2024,46,20,1495
21-11-2024,3,47,1520
21-11-2024,20,46,1105
21-11-2024,19,2,1535
21-11-2024,27,36,2110
21-11-2024,14,30,2150
21-11-2024,45,39,2260
21-11-2024,39,45,1252
21-11-2024,36,41,1884
21-11-2024,2,21,1295
21-11-2024,8,47,1355
21-11-2024,47,6,1445
21-11-2024,41,36,1476
21-11-2024,2,1,1235
21-11-2024,37,36,156
21-11-2024,47,30,2180
21-11-2024,47,8,1360
21-11-2024,22,36,1480
21-11-2024,6,47,1260
21-11-2024,46,33,1025
21-11-2024,45,44,1435
21-11-2024,33,46,790
21-11-2024,21,2,1680
21-11-2024,36,22,1345
21-11-2024,2,14,1020
21-11-2024,1,2,1255
21-11-2024,17,23,1280
21-11-2024,4,29,1020
21-11-2024,2,24,990
21-11-2024,44,45,1055
21-11-2024,47,10,1460
21-11-2024,38,36,1140
21-11-2024,19,30,1310
22-11-2024,45,46,6122
22-11-2024,46,45,5152
22-11-2024,45,47,5670
22-11-2024,47,45,4994
22-11-2024,46,9,7617
22-11-2024,9,46,4101
22-11-2024,46,48,5190
22-11-2024,48,46,2838
22-11-2024,45,9,5208
22-11-2024,9,45,3075
22-11-2024,47,5,4518
22-11-2024,5,47,2640
22-11-2024,46,44,3500
22-11-2024,46,35,4220
22-11-2024,45,28,5228
22-11-2024,35,46,1656
22-11-2024,44,46,1652
22-11-2024,2,40,3100
22-11-2024,11,36,2452
22-11-2024,19,32,3040
22-11-2024,36,11,4180
22-11-2024,28,45,1860
22-11-2024,2,30,2144
22-11-2024,40,2,2960
22-11-2024,30,2,2228
22-11-2024,32,19,2128
22-11-2024,12,36,2444
22-11-2024,47,43,2928
22-11-2024,13,23,1744
22-11-2024,36,7,3148
22-11-2024,43,47,1892
22-11-2024,7,36,2192
22-11-2024,36,12,2768
22-11-2024,46,18,2084
22-11-2024,18,46,1452
22-11-2024,45,48,2308
22-11-2024,45,42,3092
22-11-2024,23,25,1880
22-11-2024,48,45,1404
22-11-2024,42,45,1652
22-11-2024,2,47,2795
22-11-2024,3,45,1004
22-11-2024,46,15,2028
22-11-2024,45,34,3840
22-11-2024,47,2,2590
22-11-2024,34,45,2115
22-11-2024,47,28,3425
22-11-2024,45,3,1848
22-11-2024,47,46,2570
22-11-2024,2,16,1985
22-11-2024,25,23,1372
22-11-2024,46,26,2510
22-11-2024,36,27,2308
22-11-2024,16,2,1650
22-11-2024,23,13,2140
22-11-2024,2,31,3356
22-11-2024,26,46,1840
22-11-2024,31,2,1844
22-11-2024,15,46,956
22-11-2024,30,14,2500
22-11-2024,2,19,3000
22-11-2024,28,47,1710
22-11-2024,47,3,2210
22-11-2024,45,5,2550
22-11-2024,36,37,489
22-11-2024,46,47,2275
22-11-2024,5,45,1270
22-11-2024,46,20,1670
22-11-2024,3,47,1260
22-11-2024,20,46,1270
22-11-2024,19,2,2025
22-11-2024,27,36,1800
22-11-2024,14,30,2160
22-11-2024,45,39,3120
22-11-2024,39,45,1368
22-11-2024,36,41,2800
22-11-2024,2,21,1675
22-11-2024,8,47,1270
22-11-2024,47,6,1825
22-11-2024,41,36,1440
22-11-2024,2,1,1275
22-11-2024,37,36,192
22-11-2024,47,30,2365
22-11-2024,47,8,2080
22-11-2024,22,36,1780
22-11-2024,6,47,1150
22-11-2024,46,33,1705
22-11-2024,45,44,1835
22-11-2024,33,46,705
22-11-2024,21,2,1510
22-11-2024,36,22,1945
22-11-2024,2,14,1665
22-11-2024,1,2,1445
22-11-2024,17,23,1265
22-11-2024,4,29,1510
22-11-2024,2,24,1455
22-11-2024,44,45,1100
22-11-2024,47,10,1650
22-11-2024,38,36,1445
22-11-2024,19,30,1165
23-11-2024,45,46,4272
23-11-2024,46,45,4010
23-11-2024,45,47,4086
23-11-2024,47,45,4576
23-11-2024,46,9,4203
23-11-2024,9,46,3891
23-11-2024,46,48,3915
23-11-2024,48,46,2787
23-11-2024,45,9,3492
23-11-2024,9,45,2910
23-11-2024,47,5,3759
23-11-2024,5,47,2790
23-11-2024,46,44,2424
23-11-2024,46,35,2572
23-11-2024,45,28,3096
23-11-2024,35,46,1884
23-11-2024,44,46,2004
23-11-2024,2,40,2416
23-11-2024,11,36,3744
23-11-2024,19,32,3400
23-11-2024,36,11,3616
23-11-2024,28,45,2540
23-11-2024,2,30,2452
23-11-2024,40,2,3772
23-11-2024,30,2,2556
23-11-2024,32,19,2440
23-11-2024,12,36,3296
23-11-2024,47,43,2120
23-11-2024,13,23,2104
23-11-2024,36,7,2412
23-11-2024,43,47,2200
23-11-2024,7,36,2672
23-11-2024,36,12,2604
23-11-2024,46,18,2136
23-11-2024,18,46,1472
23-11-2024,45,48,1836
23-11-2024,45,42,2084
23-11-2024,23,25,1368
23-11-2024,48,45,1640
23-11-2024,42,45,1968
23-11-2024,2,47,1900
23-11-2024,3,45,1376
23-11-2024,46,15,1608
23-11-2024,45,34,2680
23-11-2024,47,2,1950
23-11-2024,34,45,1835
23-11-2024,47,28,2230
23-11-2024,45,3,1416
23-11-2024,47,46,2070
23-11-2024,2,16,1620
23-11-2024,25,23,1952
23-11-2024,46,26,2020
23-11-2024,36,27,2044
23-11-2024,16,2,1875
23-11-2024,23,13,2390
23-11-2024,2,31,2476
23-11-2024,26,46,2070
23-11-2024,31,2,2524
23-11-2024,15,46,1232
23-11-2024,30,14,1808
23-11-2024,2,19,2100
23-11-2024,28,47,2265
23-11-2024,47,3,1865
23-11-2024,45,5,1585
23-11-2024,36,37,432
23-11-2024,46,47,1620
23-11-2024,5,45,1520
23-11-2024,46,20,1365
23-11-2024,3,47,1365
23-11-2024,20,46,1140
23-11-2024,19,2,2775
23-11-2024,27,36,2840
23-11-2024,14,30,2060
23-11-2024,45,39,1656
23-11-2024,39,45,1780
23-11-2024,36,41,2400
23-11-2024,2,21,1585
23-11-2024,8,47,1345
23-11-2024,47,6,1675
23-11-2024,41,36,1856
23-11-2024,2,1,1405
23-11-2024,37,36,328
23-11-2024,47,30,2400
23-11-2024,47,8,1495
23-11-2024,22,36,1860
23-11-2024,6,47,1410
23-11-2024,46,33,1055
23-11-2024,45,44,1355
23-11-2024,33,46,770
23-11-2024,21,2,1710
23-11-2024,36,22,1645
23-11-2024,2,14,1420
23-11-2024,1,2,1465
23-11-2024,17,23,1160
23-11-2024,4,29,1320
23-11-2024,2,24,1045
23-11-2024,44,45,1225
23-11-2024,47,10,1250
23-11-2024,38,36,1740
23-11-2024,19,30,2080
24-11-2024,45,46,5934
24-11-2024,46,45,6028
24-11-2024,45,47,5148
24-11-2024,47,45,5810
24-11-2024,46,9,5316
24-11-2024,9,46,7911
24-11-2024,46,48,3828
24-11-2024,48,46,5871
24-11-2024,45,9,3678
24-11-2024,9,45,5262
24-11-2024,47,5,3624
24-11-2024,5,47,4734
24-11-2024,46,44,2644
24-11-2024,46,35,2416
24-11-2024,45,28,2552
24-11-2024,35,46,4712
24-11-2024,44,46,4404
24-11-2024,2,40,2704
24-11-2024,11,36,4328
24-11-2024,19,32,3116
24-11-2024,36,11,3300
24-11-2024,28,45,4348
24-11-2024,2,30,3316
24-11-2024,40,2,4148
24-11-2024,30,2,3156
24-11-2024,32,19,3064
24-11-2024,12,36,4168
24-11-2024,47,43,2340
24-11-2024,13,23,2736
24-11-2024,36,7,2676
24-11-2024,43,47,2756
24-11-2024,7,36,3488
24-11-2024,36,12,2800
24-11-2024,46,18,1460
24-11-2024,18,46,2596
24-11-2024,45,48,1412
24-11-2024,45,42,1876
24-11-2024,23,25,1600
24-11-2024,48,45,2304
24-11-2024,42,45,3208
24-11-2024,2,47,2715
24-11-2024,3,45,2280
24-11-2024,46,15,1084
24-11-2024,45,34,2265
24-11-2024,47,2,2890
24-11-2024,34,45,3750
24-11-2024,47,28,2270
24-11-2024,45,3,1220
24-11-2024,47,46,2250
24-11-2024,2,16,1860
24-11-2024,25,23,2476
24-11-2024,46,26,2230
24-11-2024,36,27,1560
24-11-2024,16,2,2360
24-11-2024,23,13,1925
24-11-2024,2,31,1996
24-11-2024,26,46,2300
24-11-2024,31,2,3976
24-11-2024,15,46,1796
24-11-2024,30,14,1748
24-11-2024,2,19,1880
24-11-2024,28,47,2940
24-11-2024,47,3,1565
24-11-2024,45,5,1660
24-11-2024,36,37,363
24-11-2024,46,47,2460
24-11-2024,5,45,2435
24-11-2024,46,20,1780
24-11-2024,3,47,2255
24-11-2024,20,46,2105
24-11-2024,19,2,3435
24-11-2024,27,36,2500
24-11-2024,14,30,3310
24-11-2024,45,39,1588
24-11-2024,39,45,3860
24-11-2024,36,41,2176
24-11-2024,2,21,1635
24-11-2024,8,47,2625
24-11-2024,47,6,1535
24-11-2024,41,36,2588
24-11-2024,2,1,1575
24-11-2024,37,36,356
24-11-2024,47,30,2490
24-11-2024,47,8,1630
24-11-2024,22,36,2510
24-11-2024,6,47,2145
24-11-2024,46,33,945
24-11-2024,45,44,1420
24-11-2024,33,46,2435
24-11-2024,21,2,2155
24-11-2024,36,22,2010
24-11-2024,2,14,1350
24-11-2024,1,2,1635
24-11-2024,17,23,1635
24-11-2024,4,29,1120
24-11-2024,2,24,1090
24-11-2024,44,45,1775
24-11-2024,47,10,1350
24-11-2024,38,36,2830
24-11-2024,19,30,2580
25-11-2024,45,46,4298
25-11-2024,46,45,4432
25-11-2024,45,47,3940
25-11-2024,47,45,4706
25-11-2024,46,9,3579
25-11-2024,9,46,5085
25-11-2024,46,48,2802
25-11-2024,48,46,3534
25-11-2024,45,9,2676
25-11-2024,9,45,4059
25-11-2024,47,5,2775
25-11-2024,5,47,3315
25-11-2024,46,44,1720
25-11-2024,46,35,1840
25-11-2024,45,28,2160
25-11-2024,35,46,2560
25-11-2024,44,46,2204
25-11-2024,2,40,2308
25-11-2024,11,36,3964
25-11-2024,19,32,2520
25-11-2024,36,11,2664
25-11-2024,28,45,3100
25-11-2024,2,30,2608
25-11-2024,40,2,3392
25-11-2024,30,2,2072
25-11-2024,32,19,2792
25-11-2024,12,36,2960
25-11-2024,47,43,1736
25-11-2024,13,23,2804
25-11-2024,36,7,1976
25-11-2024,43,47,2096
25-11-2024,7,36,2840
25-11-2024,36,12,2108
25-11-2024,46,18,1172
25-11-2024,18,46,1652
25-11-2024,45,48,1212
25-11-2024,45,42,1396
25-11-2024,23,25,1464
25-11-2024,48,45,1908
25-11-2024,42,45,2516
25-11-2024,2,47,2360
25-11-2024,3,45,1908
25-11-2024,46,15,1020
25-11-2024,45,34,1780
25-11-2024,47,2,2230
25-11-2024,34,45,2520
25-11-2024,47,28,2080
25-11-2024,45,3,1200
25-11-2024,47,46,1925
25-11-2024,2,16,1770
25-11-2024,25,23,1228
25-11-2024,46,26,1835
25-11-2024,36,27,1448
25-11-2024,16,2,1935
25-11-2024,23,13,2150
25-11-2024,2,31,1684
25-11-2024,26,46,1930
25-11-2024,31,2,2848
25-11-2024,15,46,1512
25-11-2024,30,14,1488
25-11-2024,2,19,1875
25-11-2024,28,47,2665
25-11-2024,47,3,1590
25-11-2024,45,5,1215
25-11-2024,36,37,357
25-11-2024,46,47,1900
25-11-2024,5,45,1925
25-11-2024,46,20,1250
25-11-2024,3,47,1790
25-11-2024,20,46,1420
25-11-2024,19,2,2355
25-11-2024,27,36,2790
25-11-2024,14,30,2210
25-11-2024,45,39,984
25-11-2024,39,45,2104
25-11-2024,36,41,1800
25-11-2024,2,21,1440
25-11-2024,8,47,1870
25-11-2024,47,6,1435
25-11-2024,41,36,2176
25-11-2024,2,1,1595
25-11-2024,37,36,338
25-11-2024,47,30,1920
25-11-2024,47,8,1160
25-11-2024,22,36,1950
25-11-2024,6,47,1600
25-11-2024,46,33,800
25-11-2024,45,44,995
25-11-2024,33,46,1380
25-11-2024,21,2,1830
25-11-2024,36,22,1630
25-11-2024,2,14,1065
25-11-2024,1,2,1665
25-11-2024,17,23,1890
25-11-2024,4,29,1330
25-11-2024,2,24,1185
25-11-2024,44,45,1460
25-11-2024,47,10,1185
25-11-2024,38,36,2210
25-11-2024,19,30,2320
26-11-2024,45,46,3834
26-11-2024,46,45,3928
26-11-2024,45,47,3542
26-11-2024,47,45,3932
26-11-2024,46,9,4188
26-11-2024,9,46,3795
26-11-2024,46,48,3882
26-11-2024,48,46,2607
26-11-2024,45,9,2850
26-11-2024,9,45,3012
26-11-2024,47,5,2328
26-11-2024,5,47,2427
26-11-2024,46,44,2088
26-11-2024,46,35,2436
26-11-2024,45,28,2216
26-11-2024,35,46,1800
26-11-2024,44,46,1316
26-11-2024,2,40,2192
26-11-2024,11,36,3396
26-11-2024,19,32,2180
26-11-2024,36,11,2848
26-11-2024,28,45,2096
26-11-2024,2,30,1556
26-11-2024,40,2,2632
26-11-2024,30,2,1648
26-11-2024,32,19,2244
26-11-2024,12,36,1968
26-11-2024,47,43,1848
26-11-2024,13,23,1864
26-11-2024,36,7,2024
26-11-2024,43,47,1532
26-11-2024,7,36,2180
26-11-2024,36,12,1688
26-11-2024,46,18,1736
26-11-2024,18,46,1276
26-11-2024,45,48,1584
26-11-2024,45,42,1192
26-11-2024,23,25,1232
26-11-2024,48,45,1268
26-11-2024,42,45,1492
26-11-2024,2,47,1900
26-11-2024,3,45,1580
26-11-2024,46,15,1484
26-11-2024,45,34,1515
26-11-2024,47,2,1890
26-11-2024,34,45,2055
26-11-2024,47,28,2280
26-11-2024,45,3,1080
26-11-2024,47,46,1960
26-11-2024,2,16,1530
26-11-2024,25,23,1360
26-11-2024,46,26,1790
26-11-2024,36,27,1688
26-11-2024,16,2,1760
26-11-2024,23,13,1710
26-11-2024,2,31,2100
26-11-2024,26,46,1410
26-11-2024,31,2,2408
26-11-2024,15,46,1108
26-11-2024,30,14,1548
26-11-2024,2,19,1710
26-11-2024,28,47,2040
26-11-2024,47,3,1465
26-11-2024,45,5,1445
26-11-2024,36,37,327
26-11-2024,46,47,1665
26-11-2024,5,45,1665
26-11-2024,46,20,1655
26-11-2024,3,47,1410
26-11-2024,20,46,1050
26-11-2024,19,2,2050
26-11-2024,27,36,2680
26-11-2024,14,30,1560
26-11-2024,45,39,1432
26-11-2024,39,45,1152
26-11-2024,36,41,2388
26-11-2024,2,21,1380
26-11-2024,8,47,1425
26-11-2024,47,6,1270
26-11-2024,41,36,1744
26-11-2024,2,1,1425
26-11-2024,37,36,292
26-11-2024,47,30,1995
26-11-2024,47,8,1075
26-11-2024,22,36,1520
26-11-2024,6,47,1025
26-11-2024,46,33,685
26-11-2024,45,44,1250
26-11-2024,33,46,690
26-11-2024,21,2,1390
26-11-2024,36,22,1295
26-11-2024,2,14,1205
26-11-2024,1,2,1400
26-11-2024,17,23,1535
26-11-2024,4,29,1110
26-11-2024,2,24,1010
26-11-2024,44,45,1110
26-11-2024,47,10,1085
26-11-2024,38,36,1910
26-11-2024,19,30,1510
27-11-2024,45,46,3896
27-11-2024,46,45,4002
27-11-2024,45,47,3982
27-11-2024,47,45,4186
27-11-2024,46,9,5061
27-11-2024,9,46,3489
27-11-2024,46,48,4266
27-11-2024,48,46,2775
27-11-2024,45,9,3627
27-11-2024,9,45,2721
27-11-2024,47,5,2829
27-11-2024,5,47,2424
27-11-2024,46,44,2472
27-11-2024,46,35,2592
27-11-2024,45,28,2888
27-11-2024,35,46,1544
27-11-2024,44,46,1668
27-11-2024,2,40,1968
27-11-2024,11,36,3012
27-11-2024,19,32,2020
27-11-2024,36,11,3144
27-11-2024,28,45,2100
27-11-2024,2,30,1464
27-11-2024,40,2,2732
27-11-2024,30,2,1440
27-11-2024,32,19,1892
27-11-2024,12,36,2068
27-11-2024,47,43,2144
27-11-2024,13,23,1660
27-11-2024,36,7,1984
27-11-2024,43,47,1516
27-11-2024,7,36,1988
27-11-2024,36,12,1876
27-11-2024,46,18,1968
27-11-2024,18,46,1196
27-11-2024,45,48,1968
27-11-2024,45,42,1760
27-11-2024,23,25,1220
27-11-2024,48,45,1484
27-11-2024,42,45,1248
27-11-2024,2,47,1960
27-11-2024,3,45,1392
27-11-2024,46,15,1696
27-11-2024,45,34,2025
27-11-2024,47,2,2065
27-11-2024,34,45,1340
27-11-2024,47,28,2575
27-11-2024,45,3,1652
27-11-2024,47,46,1815
27-11-2024,2,16,1395
27-11-2024,25,23,1136
27-11-2024,46,26,1835
27-11-2024,36,27,1652
27-11-2024,16,2,1595
27-11-2024,23,13,1555
27-11-2024,2,31,3468
27-11-2024,26,46,1740
27-11-2024,31,2,2004
27-11-2024,15,46,1024
27-11-2024,30,14,1456
27-11-2024,2,19,1820
27-11-2024,28,47,2045
27-11-2024,47,3,1660
27-11-2024,45,5,1615
27-11-2024,36,37,318
27-11-2024,46,47,1985
27-11-2024,5,45,1415
27-11-2024,46,20,1725
27-11-2024,3,47,1275
27-11-2024,20,46,1135
27-11-2024,19,2,1540
27-11-2024,27,36,2400
27-11-2024,14,30,1595
27-11-2024,45,39,1720
27-11-2024,39,45,1216
27-11-2024,36,41,3160
27-11-2024,2,21,965
27-11-2024,8,47,1105
27-11-2024,47,6,1515
27-11-2024,41,36,1952
27-11-2024,2,1,1205
27-11-2024,37,36,328
27-11-2024,47,30,2225
27-11-2024,47,8,1385
27-11-2024,22,36,1495
27-11-2024,6,47,1265
27-11-2024,46,33,865
27-11-2024,45,44,1430
27-11-2024,33,46,785
27-11-2024,21,2,1385
27-11-2024,36,22,1250
27-11-2024,2,14,1150
27-11-2024,1,2,1515
27-11-2024,17,23,1380
27-11-2024,4,29,1200
27-11-2024,2,24,1160
27-11-2024,44,45,1095
27-11-2024,47,10,1335
27-11-2024,38,36,1295
27-11-2024,19,30,1610
28-11-2024,45,46,4666
28-11-2024,46,45,4528
28-11-2024,45,47,4250
28-11-2024,47,45,4576
28-11-2024,46,9,6186
28-11-2024,9,46,3000
28-11-2024,46,48,5001
28-11-2024,48,46,2250
28-11-2024,45,9,4554
28-11-2024,9,45,3027
28-11-2024,47,5,3384
28-11-2024,5,47,2232
28-11-2024,46,44,2732
28-11-2024,46,35,3224
28-11-2024,45,28,3548
28-11-2024,35,46,1508
28-11-2024,44,46,1608
28-11-2024,2,40,2324
28-11-2024,11,36,2776
28-11-2024,19,32,2272
28-11-2024,36,11,2944
28-11-2024,28,45,1888
28-11-2024,2,30,1856
28-11-2024,40,2,2668
28-11-2024,30,2,1436
28-11-2024,32,19,2008
28-11-2024,12,36,1968
28-11-2024,47,43,2344
28-11-2024,13,23,2120
28-11-2024,36,7,2340
28-11-2024,43,47,1640
28-11-2024,7,36,2120
28-11-2024,36,12,2364
28-11-2024,46,18,1852
28-11-2024,18,46,1164
28-11-2024,45,48,2364
28-11-2024,45,42,1924
28-11-2024,23,25,1264
28-11-2024,48,45,1364
28-11-2024,42,45,1292
28-11-2024,2,47,2205
28-11-2024,3,45,1336
28-11-2024,46,15,1852
28-11-2024,45,34,2480
28-11-2024,47,2,2290
28-11-2024,34,45,2015
28-11-2024,47,28,2560
28-11-2024,45,3,1792
28-11-2024,47,46,1865
28-11-2024,2,16,1860
28-11-2024,25,23,1196
28-11-2024,46,26,2080
28-11-2024,36,27,1328
28-11-2024,16,2,1225
28-11-2024,23,13,1535
28-11-2024,2,31,3764
28-11-2024,26,46,1680
28-11-2024,31,2,1936
28-11-2024,15,46,980
28-11-2024,30,14,1640
28-11-2024,2,19,1990
28-11-2024,28,47,1660
28-11-2024,47,3,1635
28-11-2024,45,5,1960
28-11-2024,36,37,276
28-11-2024,46,47,1795
28-11-2024,5,45,1410
28-11-2024,46,20,1610
28-11-2024,3,47,1365
28-11-2024,20,46,1110
28-11-2024,19,2,1530
28-11-2024,27,36,1925
28-11-2024,14,30,1590
28-11-2024,45,39,3188
28-11-2024,39,45,1016
28-11-2024,36,41,3872
28-11-2024,2,21,1010
28-11-2024,8,47,1170
28-11-2024,47,6,1350
28-11-2024,41,36,2012
28-11-2024,2,1,1455
28-11-2024,37,36,212
28-11-2024,47,30,1980
28-11-2024,47,8,1325
28-11-2024,22,36,1495
28-11-2024,6,47,1375
28-11-2024,46,33,1065
28-11-2024,45,44,1715
28-11-2024,33,46,590
28-11-2024,21,2,1200
28-11-2024,36,22,1465
28-11-2024,2,14,1365
28-11-2024,1,2,1270
28-11-2024,17,23,1430
28-11-2024,4,29,1140
28-11-2024,2,24,1105
28-11-2024,44,45,1320
28-11-2024,47,10,1435
28-11-2024,38,36,1535
28-11-2024,19,30,1620
29-11-2024,45,46,5264
29-11-2024,46,45,4500
29-11-2024,45,47,5286
29-11-2024,47,45,4656
29-11-2024,46,9,7053
29-11-2024,9,46,3345
29-11-2024,46,48,4902
29-11-2024,48,46,2664
29-11-2024,45,9,5457
29-11-2024,9,45,2706
29-11-2024,47,5,4263
29-11-2024,5,47,2160
29-11-2024,46,44,3432
29-11-2024,46,35,4208
29-11-2024,45,28,5096
29-11-2024,35,46,1276
29-11-2024,44,46,1668
29-11-2024,2,40,3132
29-11-2024,11,36,3200
29-11-2024,19,32,2920
29-11-2024,36,11,3512
29-11-2024,28,45,1880
29-11-2024,2,30,2568
29-11-2024,40,2,2796
29-11-2024,30,2,1868
29-11-2024,32,19,1984
29-11-2024,12,36,2108
29-11-2024,47,43,2684
29-11-2024,13,23,1840
29-11-2024,36,7,3284
29-11-2024,43,47,1632
29-11-2024,7,36,2308
29-11-2024,36,12,2656
29-11-2024,46,18,2136
